File	Column 1	Column 2
dialjournallitcrit16chicrich.tsv	Boston Harbor	LOCATION
dialjournallitcrit18chicrich.tsv	Boston Public Library	LOCATION
dialjournallitcrit16chicrich.tsv	Boswell	LOCATION
dialjournallitcrit15chicrich.tsv	Botany	LOCATION
dialjournallitcrit15chicrich.tsv	Botany Bay	LOCATION
dialjournallitcrit17chicrich.tsv	Boucicault	LOCATION
dialjournallitcrit15chicrich.tsv	Boulevard	LOCATION
dialjournallitcrit17chicrich.tsv	Boulogne-sur-seine	LOCATION
dialjournallitcrit18chicrich.tsv	Bournemouth	LOCATION
dialjournallitcrit16chicrich.tsv	Boutreux	LOCATION
dialjournallitcrit15chicrich.tsv	Boveri	LOCATION
dialjournallitcrit18chicrich.tsv	Bowditch	LOCATION
dialjournallitcrit17chicrich.tsv	Bowdoin	LOCATION
dialjournallitcrit18chicrich.tsv	Bowes	LOCATION
dialjournallitcrit15chicrich.tsv	Boyle	LOCATION
dialjournallitcrit17chicrich.tsv	Boynton	LOCATION
dialjournallitcrit18chicrich.tsv	Braddock	LOCATION
dialjournallitcrit17chicrich.tsv	Bradley	LOCATION
dialjournallitcrit18chicrich.tsv	Bradshaw	LOCATION
dialjournallitcrit18chicrich.tsv	Braithwate	LOCATION
dialjournallitcrit17chicrich.tsv	Braldo Valley	LOCATION
dialjournallitcrit15chicrich.tsv	Brampton	LOCATION
dialjournallitcrit19chicrich.tsv	Branchiostoma	LOCATION
dialjournallitcrit16chicrich.tsv	Brasidas	LOCATION
dialjournallitcrit16chicrich.tsv	Brazil	LOCATION
dialjournallitcrit15chicrich.tsv	Brazos	LOCATION
dialjournallitcrit18chicrich.tsv	Breckenridge	LOCATION
dialjournallitcrit19chicrich.tsv	Bremen	LOCATION
dialjournallitcrit18chicrich.tsv	Breslau	LOCATION
dialjournallitcrit16chicrich.tsv	Brest	LOCATION
dialjournallitcrit16chicrich.tsv	Bridgeport	LOCATION
dialjournallitcrit16chicrich.tsv	Brienne	LOCATION
dialjournallitcrit16chicrich.tsv	Brighton	LOCATION
dialjournallitcrit19chicrich.tsv	Brindisi	LOCATION
dialjournallitcrit15chicrich.tsv	Brisbane	LOCATION
dialjournallitcrit18chicrich.tsv	Bristol	LOCATION
dialjournallitcrit15chicrich.tsv	Britain	LOCATION
dialjournallitcrit16chicrich.tsv	British America	LOCATION
dialjournallitcrit15chicrich.tsv	British Columbia	LOCATION
dialjournallitcrit15chicrich.tsv	British India	LOCATION
dialjournallitcrit15chicrich.tsv	British Isles	LOCATION
dialjournallitcrit17chicrich.tsv	British North America	LOCATION
dialjournallitcrit16chicrich.tsv	Brittany	LOCATION
dialjournallitcrit17chicrich.tsv	Broadway	LOCATION
dialjournallitcrit18chicrich.tsv	Broisat	LOCATION
dialjournallitcrit15chicrich.tsv	Brompton	LOCATION
dialjournallitcrit16chicrich.tsv	Bronte	LOCATION
dialjournallitcrit15chicrich.tsv	Brontes	LOCATION
dialjournallitcrit19chicrich.tsv	Bronx	LOCATION
dialjournallitcrit17chicrich.tsv	Brook	LOCATION
dialjournallitcrit15chicrich.tsv	Brooklyn	LOCATION
dialjournallitcrit19chicrich.tsv	Brooklyn Bach	LOCATION
dialjournallitcrit16chicrich.tsv	Brooklyn Bachelor	LOCATION
dialjournallitcrit15chicrich.tsv	Brooklyn Stnndard	LOCATION
dialjournallitcrit18chicrich.tsv	Brooklyn Union	LOCATION
dialjournallitcrit17chicrich.tsv	Brougham	LOCATION
dialjournallitcrit17chicrich.tsv	Browning	LOCATION
dialjournallitcrit16chicrich.tsv	Brownings	LOCATION
dialjournallitcrit19chicrich.tsv	Brownsville	LOCATION
dialjournallitcrit17chicrich.tsv	Bruges	LOCATION
dialjournallitcrit19chicrich.tsv	Brunetto	LOCATION
dialjournallitcrit15chicrich.tsv	Brunhild	LOCATION
dialjournallitcrit18chicrich.tsv	Brunte	LOCATION
dialjournallitcrit16chicrich.tsv	Brussels	LOCATION
dialjournallitcrit16chicrich.tsv	Brutus	LOCATION
dialjournallitcrit17chicrich.tsv	Bryant	LOCATION
dialjournallitcrit18chicrich.tsv	Bryant Park	LOCATION
dialjournallitcrit15chicrich.tsv	Bryn Mawr	LOCATION
dialjournallitcrit15chicrich.tsv	Bryn Mawr College	LOCATION
dialjournallitcrit15chicrich.tsv	Btscugsion	LOCATION
dialjournallitcrit18chicrich.tsv	Btscussion	LOCATION
dialjournallitcrit19chicrich.tsv	Bucephalus	LOCATION
dialjournallitcrit17chicrich.tsv	Buckingham	LOCATION
dialjournallitcrit19chicrich.tsv	Buckland	LOCATION
dialjournallitcrit18chicrich.tsv	Bucklands	LOCATION
dialjournallitcrit17chicrich.tsv	Buddha	LOCATION
dialjournallitcrit15chicrich.tsv	Buf	LOCATION
dialjournallitcrit15chicrich.tsv	Buffalo	LOCATION
dialjournallitcrit15chicrich.tsv	Buffon	LOCATION
dialjournallitcrit17chicrich.tsv	Bug Jargal	LOCATION
dialjournallitcrit17chicrich.tsv	Bulga	LOCATION
dialjournallitcrit15chicrich.tsv	Bulgaria	LOCATION
dialjournallitcrit19chicrich.tsv	Bullfinch	LOCATION
dialjournallitcrit17chicrich.tsv	Buloz	LOCATION
dialjournallitcrit18chicrich.tsv	Bulwer	LOCATION
dialjournallitcrit19chicrich.tsv	Burbage	LOCATION
dialjournallitcrit17chicrich.tsv	Burgundy	LOCATION
dialjournallitcrit17chicrich.tsv	Burke	LOCATION
dialjournallitcrit17chicrich.tsv	Burlesque	LOCATION
dialjournallitcrit19chicrich.tsv	Burlington Hawkeye	LOCATION
dialjournallitcrit17chicrich.tsv	Burma	LOCATION
dialjournallitcrit18chicrich.tsv	Burnham	LOCATION
dialjournallitcrit17chicrich.tsv	Burns	LOCATION
dialjournallitcrit19chicrich.tsv	Burroughs	LOCATION
dialjournallitcrit16chicrich.tsv	Burton	LOCATION
dialjournallitcrit19chicrich.tsv	Byron	LOCATION
dialjournallitcrit15chicrich.tsv	C.B.	LOCATION
dialjournallitcrit17chicrich.tsv	C.E.	LOCATION
dialjournallitcrit19chicrich.tsv	C.M.	LOCATION
dialjournallitcrit19chicrich.tsv	C.M.Z.S. New York	LOCATION
dialjournallitcrit16chicrich.tsv	C.S.	LOCATION
dialjournallitcrit16chicrich.tsv	C.S.A.	LOCATION
dialjournallitcrit19chicrich.tsv	Caedmon	LOCATION
dialjournallitcrit15chicrich.tsv	Caesar	LOCATION
dialjournallitcrit15chicrich.tsv	Cairo	LOCATION
dialjournallitcrit15chicrich.tsv	Cal	LOCATION
dialjournallitcrit17chicrich.tsv	Cal.	LOCATION
dialjournallitcrit15chicrich.tsv	Calabria	LOCATION
dialjournallitcrit15chicrich.tsv	Calcutta	LOCATION
dialjournallitcrit16chicrich.tsv	Cali	LOCATION
dialjournallitcrit16chicrich.tsv	Calif	LOCATION
dialjournallitcrit17chicrich.tsv	Calif.	LOCATION
dialjournallitcrit15chicrich.tsv	California	LOCATION
dialjournallitcrit18chicrich.tsv	California Via Orleans	LOCATION
dialjournallitcrit17chicrich.tsv	California Vigilants	LOCATION
dialjournallitcrit18chicrich.tsv	California Yia Orleans	LOCATION
dialjournallitcrit18chicrich.tsv	California Yia Vew Orleans	LOCATION
dialjournallitcrit17chicrich.tsv	Callaway	LOCATION
dialjournallitcrit16chicrich.tsv	Calpurnia	LOCATION
dialjournallitcrit15chicrich.tsv	Calvary	LOCATION
dialjournallitcrit19chicrich.tsv	Calvin	LOCATION
dialjournallitcrit15chicrich.tsv	Cambridge	LOCATION
dialjournallitcrit16chicrich.tsv	Cambridge Longfellow	LOCATION
dialjournallitcrit18chicrich.tsv	Cambridge Mistress	LOCATION
dialjournallitcrit18chicrich.tsv	Camden	LOCATION
dialjournallitcrit16chicrich.tsv	Camilla	LOCATION
dialjournallitcrit17chicrich.tsv	Camille	LOCATION
dialjournallitcrit18chicrich.tsv	Camillo	LOCATION
dialjournallitcrit17chicrich.tsv	Camorra	LOCATION
dialjournallitcrit15chicrich.tsv	Campagna	LOCATION
dialjournallitcrit19chicrich.tsv	Campania	LOCATION
dialjournallitcrit16chicrich.tsv	Campbell	LOCATION
dialjournallitcrit15chicrich.tsv	Campe	LOCATION
dialjournallitcrit15chicrich.tsv	Cana	LOCATION
dialjournallitcrit15chicrich.tsv	Canada	LOCATION
dialjournallitcrit17chicrich.tsv	Cannes	LOCATION
dialjournallitcrit19chicrich.tsv	Cantasirena	LOCATION
dialjournallitcrit15chicrich.tsv	Canterbury	LOCATION
dialjournallitcrit17chicrich.tsv	Canton	LOCATION
dialjournallitcrit15chicrich.tsv	Cape Cod	LOCATION
dialjournallitcrit18chicrich.tsv	Cape Horn	LOCATION
dialjournallitcrit16chicrich.tsv	Cape Spar	LOCATION
dialjournallitcrit15chicrich.tsv	Cape Town	LOCATION
dialjournallitcrit19chicrich.tsv	Cape Verdes	LOCATION
dialjournallitcrit18chicrich.tsv	Caprera	LOCATION
dialjournallitcrit19chicrich.tsv	Capri	LOCATION
dialjournallitcrit15chicrich.tsv	Captivity	LOCATION
dialjournallitcrit18chicrich.tsv	Caracas	LOCATION
dialjournallitcrit17chicrich.tsv	Carcassonne	LOCATION
dialjournallitcrit16chicrich.tsv	Cardiff	LOCATION
dialjournallitcrit17chicrich.tsv	Caria	LOCATION
dialjournallitcrit19chicrich.tsv	Caribbean	LOCATION
dialjournallitcrit17chicrich.tsv	Caribbees	LOCATION
dialjournallitcrit16chicrich.tsv	Carisbrooke	LOCATION
dialjournallitcrit16chicrich.tsv	Carlisle	LOCATION
dialjournallitcrit15chicrich.tsv	Carlow	LOCATION
dialjournallitcrit15chicrich.tsv	Carlyle	LOCATION
dialjournallitcrit15chicrich.tsv	Carlyles	LOCATION
dialjournallitcrit18chicrich.tsv	Carna	LOCATION
dialjournallitcrit19chicrich.tsv	Carolath	LOCATION
dialjournallitcrit17chicrich.tsv	Carolina Pirates	LOCATION
dialjournallitcrit17chicrich.tsv	Carolinas	LOCATION
dialjournallitcrit19chicrich.tsv	Carolinians	LOCATION
dialjournallitcrit19chicrich.tsv	Cartersville	LOCATION
dialjournallitcrit16chicrich.tsv	Carthage	LOCATION
dialjournallitcrit19chicrich.tsv	Caster	LOCATION
dialjournallitcrit15chicrich.tsv	Castile	LOCATION
dialjournallitcrit16chicrich.tsv	Castine	LOCATION
dialjournallitcrit16chicrich.tsv	Castlemorris	LOCATION
dialjournallitcrit18chicrich.tsv	Catul	LOCATION
dialjournallitcrit16chicrich.tsv	Catullus	LOCATION
dialjournallitcrit18chicrich.tsv	Caucasus	LOCATION
dialjournallitcrit17chicrich.tsv	Cavallotti	LOCATION
dialjournallitcrit19chicrich.tsv	Cavendish	LOCATION
dialjournallitcrit18chicrich.tsv	Celtic England	LOCATION
dialjournallitcrit15chicrich.tsv	Celtic Ireland	LOCATION
dialjournallitcrit16chicrich.tsv	Central Africa	LOCATION
dialjournallitcrit15chicrich.tsv	Central America	LOCATION
dialjournallitcrit15chicrich.tsv	Central Asia	LOCATION
dialjournallitcrit16chicrich.tsv	Central Eskimo	LOCATION
dialjournallitcrit19chicrich.tsv	Central Europe	LOCATION
dialjournallitcrit17chicrich.tsv	Central France	LOCATION
dialjournallitcrit15chicrich.tsv	Central Park	LOCATION
dialjournallitcrit17chicrich.tsv	Central States	LOCATION
dialjournallitcrit18chicrich.tsv	Cevennes	LOCATION
dialjournallitcrit15chicrich.tsv	Chaldea	LOCATION
dialjournallitcrit17chicrich.tsv	Chaldsea	LOCATION
dialjournallitcrit15chicrich.tsv	Chamfort	LOCATION
dialjournallitcrit15chicrich.tsv	Champaign	LOCATION
dialjournallitcrit15chicrich.tsv	Champfleury	LOCATION
dialjournallitcrit16chicrich.tsv	Champlain	LOCATION
dialjournallitcrit15chicrich.tsv	Champlain Valley	LOCATION
dialjournallitcrit16chicrich.tsv	Champlin	LOCATION
dialjournallitcrit19chicrich.tsv	Chancellorsville	LOCATION
dialjournallitcrit16chicrich.tsv	Chancery	LOCATION
dialjournallitcrit18chicrich.tsv	Chandler	LOCATION
dialjournallitcrit17chicrich.tsv	Chanf	LOCATION
dialjournallitcrit17chicrich.tsv	Chang	LOCATION
dialjournallitcrit15chicrich.tsv	Channing	LOCATION
dialjournallitcrit17chicrich.tsv	Chapel	LOCATION
dialjournallitcrit15chicrich.tsv	Chara	LOCATION
dialjournallitcrit16chicrich.tsv	Charle	LOCATION
dialjournallitcrit18chicrich.tsv	Charlemagne	LOCATION
dialjournallitcrit17chicrich.tsv	Charleroi	LOCATION
dialjournallitcrit16chicrich.tsv	Charles	LOCATION
dialjournallitcrit15chicrich.tsv	Charles F. Worth	LOCATION
dialjournallitcrit15chicrich.tsv	Charles Lamb	LOCATION
dialjournallitcrit15chicrich.tsv	Charleston	LOCATION
dialjournallitcrit18chicrich.tsv	Charlestown	LOCATION
dialjournallitcrit15chicrich.tsv	Charlotte	LOCATION
dialjournallitcrit15chicrich.tsv	Charlotte Bronte	LOCATION
dialjournallitcrit16chicrich.tsv	Charlotte Cushman	LOCATION
dialjournallitcrit15chicrich.tsv	Charlotte Porter	LOCATION
dialjournallitcrit16chicrich.tsv	Charlottesville	LOCATION
dialjournallitcrit16chicrich.tsv	Chartres	LOCATION
dialjournallitcrit15chicrich.tsv	Chas	LOCATION
dialjournallitcrit15chicrich.tsv	Chateaubriand	LOCATION
dialjournallitcrit17chicrich.tsv	Chatelain	LOCATION
dialjournallitcrit17chicrich.tsv	Chatham	LOCATION
dialjournallitcrit17chicrich.tsv	Chattanooga	LOCATION
dialjournallitcrit16chicrich.tsv	Chaucer	LOCATION
dialjournallitcrit17chicrich.tsv	Chaulieu	LOCATION
dialjournallitcrit19chicrich.tsv	Chautauqua	LOCATION
dialjournallitcrit19chicrich.tsv	Cheiron	LOCATION
dialjournallitcrit16chicrich.tsv	Chelsea	LOCATION
dialjournallitcrit19chicrich.tsv	Cherbourg	LOCATION
dialjournallitcrit18chicrich.tsv	Chesapeake	LOCATION
dialjournallitcrit18chicrich.tsv	Chesapeake Bay	LOCATION
dialjournallitcrit16chicrich.tsv	Chesterfield	LOCATION
dialjournallitcrit18chicrich.tsv	Chew Orleans	LOCATION
dialjournallitcrit18chicrich.tsv	Cheyne Road	LOCATION
dialjournallitcrit19chicrich.tsv	Cheyne Row	LOCATION
dialjournallitcrit15chicrich.tsv	Chi	LOCATION
dialjournallitcrit19chicrich.tsv	Chiapas	LOCATION
dialjournallitcrit15chicrich.tsv	Chica	LOCATION
dialjournallitcrit15chicrich.tsv	Chicago	LOCATION
dialjournallitcrit15chicrich.tsv	Chicago Dearborn Station	LOCATION
dialjournallitcrit16chicrich.tsv	Chickamauga	LOCATION
dialjournallitcrit19chicrich.tsv	Chihuahua	LOCATION
dialjournallitcrit16chicrich.tsv	Chile	LOCATION
dialjournallitcrit15chicrich.tsv	Chili	LOCATION
dialjournallitcrit17chicrich.tsv	Chimney	LOCATION
dialjournallitcrit15chicrich.tsv	China	LOCATION
dialjournallitcrit15chicrich.tsv	China Sea	LOCATION
dialjournallitcrit19chicrich.tsv	Chinita	LOCATION
dialjournallitcrit18chicrich.tsv	Chipiez	LOCATION
dialjournallitcrit17chicrich.tsv	Chiswick	LOCATION
dialjournallitcrit19chicrich.tsv	Chittenden	LOCATION
dialjournallitcrit17chicrich.tsv	Chloe	LOCATION
dialjournallitcrit15chicrich.tsv	Chocorua	LOCATION
dialjournallitcrit17chicrich.tsv	Choshiu	LOCATION
dialjournallitcrit15chicrich.tsv	Christ	LOCATION
dialjournallitcrit16chicrich.tsv	Christendom	LOCATION
dialjournallitcrit19chicrich.tsv	Christiania	LOCATION
dialjournallitcrit17chicrich.tsv	Christmas	LOCATION
dialjournallitcrit19chicrich.tsv	Chrysanthe	LOCATION
dialjournallitcrit19chicrich.tsv	Chrysanthema	LOCATION
dialjournallitcrit19chicrich.tsv	Church Archi	LOCATION
dialjournallitcrit16chicrich.tsv	Churchill	LOCATION
dialjournallitcrit15chicrich.tsv	Churchman	LOCATION
dialjournallitcrit15chicrich.tsv	Cibola	LOCATION
dialjournallitcrit16chicrich.tsv	Cicero	LOCATION
dialjournallitcrit17chicrich.tsv	Cin	LOCATION
dialjournallitcrit17chicrich.tsv	Cincin	LOCATION
dialjournallitcrit15chicrich.tsv	Cincinnati	LOCATION
dialjournallitcrit15chicrich.tsv	City	LOCATION
dialjournallitcrit19chicrich.tsv	City Beau	LOCATION
dialjournallitcrit18chicrich.tsv	City Of Mexico	LOCATION
dialjournallitcrit16chicrich.tsv	City Of New York	LOCATION
dialjournallitcrit17chicrich.tsv	Civ	LOCATION
dialjournallitcrit16chicrich.tsv	Claremont	LOCATION
dialjournallitcrit19chicrich.tsv	Clarksburg	LOCATION
dialjournallitcrit15chicrich.tsv	Claytonia Virginica	LOCATION
dialjournallitcrit18chicrich.tsv	Cleopatra	LOCATION
dialjournallitcrit15chicrich.tsv	Cleveland	LOCATION
dialjournallitcrit16chicrich.tsv	Clumpha	LOCATION
dialjournallitcrit19chicrich.tsv	Cluny	LOCATION
dialjournallitcrit15chicrich.tsv	Coaches Louisville	LOCATION
dialjournallitcrit16chicrich.tsv	Coblentz	LOCATION
dialjournallitcrit17chicrich.tsv	Coblenz	LOCATION
dialjournallitcrit17chicrich.tsv	Codina	LOCATION
dialjournallitcrit16chicrich.tsv	Colbert	LOCATION
dialjournallitcrit19chicrich.tsv	Coleridge	LOCATION
dialjournallitcrit17chicrich.tsv	Colo.	LOCATION
dialjournallitcrit19chicrich.tsv	Cologne	LOCATION
dialjournallitcrit16chicrich.tsv	Colombia	LOCATION
dialjournallitcrit19chicrich.tsv	Colombo	LOCATION
dialjournallitcrit17chicrich.tsv	Colon	LOCATION
dialjournallitcrit18chicrich.tsv	Colonel Dabney	LOCATION
dialjournallitcrit15chicrich.tsv	Colonel Durand	LOCATION
dialjournallitcrit17chicrich.tsv	Colonial America	LOCATION
dialjournallitcrit18chicrich.tsv	Colonial Maryland	LOCATION
dialjournallitcrit17chicrich.tsv	Colonial New England	LOCATION
dialjournallitcrit15chicrich.tsv	Colorado	LOCATION
dialjournallitcrit15chicrich.tsv	Colorado College	LOCATION
dialjournallitcrit19chicrich.tsv	Colorado Desert	LOCATION
dialjournallitcrit15chicrich.tsv	Colorado Springs	LOCATION
dialjournallitcrit15chicrich.tsv	Colosseum	LOCATION
dialjournallitcrit16chicrich.tsv	Columbia	LOCATION
dialjournallitcrit16chicrich.tsv	Columbia River	LOCATION
dialjournallitcrit15chicrich.tsv	Columbus	LOCATION
dialjournallitcrit15chicrich.tsv	Columbus Broadway	LOCATION
dialjournallitcrit18chicrich.tsv	Comitia	LOCATION
dialjournallitcrit16chicrich.tsv	Comminges	LOCATION
dialjournallitcrit16chicrich.tsv	Commonweal	LOCATION
dialjournallitcrit19chicrich.tsv	Compton	LOCATION
dialjournallitcrit19chicrich.tsv	Conado Ricci	LOCATION
dialjournallitcrit15chicrich.tsv	Concord	LOCATION
dialjournallitcrit17chicrich.tsv	Condorcet	LOCATION
dialjournallitcrit19chicrich.tsv	Confederacy	LOCATION
dialjournallitcrit16chicrich.tsv	Confederate States Of America	LOCATION
dialjournallitcrit18chicrich.tsv	Congo	LOCATION
dialjournallitcrit19chicrich.tsv	Congo River	LOCATION
dialjournallitcrit15chicrich.tsv	Conn	LOCATION
dialjournallitcrit15chicrich.tsv	Conn.	LOCATION
dialjournallitcrit15chicrich.tsv	Connecticut	LOCATION
dialjournallitcrit15chicrich.tsv	Connecticutt	LOCATION
dialjournallitcrit15chicrich.tsv	Consignif	LOCATION
dialjournallitcrit15chicrich.tsv	Constantinople	LOCATION
dialjournallitcrit15chicrich.tsv	Continental Europe	LOCATION
dialjournallitcrit16chicrich.tsv	Cooperstown	LOCATION
dialjournallitcrit15chicrich.tsv	Copenhagen	LOCATION
dialjournallitcrit16chicrich.tsv	Copley Square	LOCATION
dialjournallitcrit15chicrich.tsv	Copperhead	LOCATION
dialjournallitcrit17chicrich.tsv	Coppino	LOCATION
dialjournallitcrit19chicrich.tsv	Copway	LOCATION
dialjournallitcrit17chicrich.tsv	Coral Reefs	LOCATION
dialjournallitcrit15chicrich.tsv	Corea	LOCATION
dialjournallitcrit19chicrich.tsv	Corfu	LOCATION
dialjournallitcrit16chicrich.tsv	Corinth	LOCATION
dialjournallitcrit15chicrich.tsv	Corinthians	LOCATION
dialjournallitcrit19chicrich.tsv	Corinto	LOCATION
dialjournallitcrit17chicrich.tsv	Corneille	LOCATION
dialjournallitcrit16chicrich.tsv	Cornelia	LOCATION
dialjournallitcrit19chicrich.tsv	Cornell	LOCATION
dialjournallitcrit18chicrich.tsv	Cornwall	LOCATION
dialjournallitcrit16chicrich.tsv	Corona Saracinesca	LOCATION
dialjournallitcrit17chicrich.tsv	Corot	LOCATION
dialjournallitcrit19chicrich.tsv	Correggio	LOCATION
dialjournallitcrit15chicrich.tsv	Corsica	LOCATION
dialjournallitcrit18chicrich.tsv	Cortina	LOCATION
dialjournallitcrit15chicrich.tsv	Cosmopolis	LOCATION
dialjournallitcrit19chicrich.tsv	Costa Rica	LOCATION
dialjournallitcrit18chicrich.tsv	Couch	LOCATION
dialjournallitcrit16chicrich.tsv	Coues	LOCATION
dialjournallitcrit19chicrich.tsv	Count Antonio	LOCATION
dialjournallitcrit16chicrich.tsv	Count Frontenac	LOCATION
dialjournallitcrit17chicrich.tsv	Count Lavalette	LOCATION
dialjournallitcrit18chicrich.tsv	Count Louis	LOCATION
dialjournallitcrit18chicrich.tsv	Count Oyama	LOCATION
dialjournallitcrit16chicrich.tsv	Country Churchyard	LOCATION
dialjournallitcrit16chicrich.tsv	County Kilkenny	LOCATION
dialjournallitcrit17chicrich.tsv	County Sligo	LOCATION
dialjournallitcrit19chicrich.tsv	Courbet	LOCATION
dialjournallitcrit15chicrich.tsv	Courboin	LOCATION
dialjournallitcrit16chicrich.tsv	Cove	LOCATION
dialjournallitcrit15chicrich.tsv	Crane	LOCATION
dialjournallitcrit15chicrich.tsv	Cranford	LOCATION
dialjournallitcrit15chicrich.tsv	Creevey	LOCATION
dialjournallitcrit16chicrich.tsv	Creighton	LOCATION
dialjournallitcrit17chicrich.tsv	Cressida	LOCATION
dialjournallitcrit15chicrich.tsv	Crimea	LOCATION
dialjournallitcrit19chicrich.tsv	Crimin	LOCATION
dialjournallitcrit19chicrich.tsv	Cripplegate	LOCATION
dialjournallitcrit17chicrich.tsv	Cromwell	LOCATION
dialjournallitcrit15chicrich.tsv	Crooker Helena	LOCATION
dialjournallitcrit15chicrich.tsv	Crosland	LOCATION
dialjournallitcrit16chicrich.tsv	Crow	LOCATION
dialjournallitcrit19chicrich.tsv	Cuba	LOCATION
dialjournallitcrit16chicrich.tsv	Culloch	LOCATION
dialjournallitcrit19chicrich.tsv	Culloden	LOCATION
dialjournallitcrit17chicrich.tsv	Cumberland	LOCATION
dialjournallitcrit17chicrich.tsv	Cumming	LOCATION
dialjournallitcrit17chicrich.tsv	Cummington	LOCATION
dialjournallitcrit17chicrich.tsv	Cummiugton	LOCATION
dialjournallitcrit16chicrich.tsv	Curragh	LOCATION
dialjournallitcrit18chicrich.tsv	Cuvier	LOCATION
dialjournallitcrit16chicrich.tsv	Cyclo	LOCATION
dialjournallitcrit16chicrich.tsv	Cymbeline	LOCATION
dialjournallitcrit15chicrich.tsv	Cyprus	LOCATION
dialjournallitcrit16chicrich.tsv	Czarina	LOCATION
dialjournallitcrit18chicrich.tsv	D.C.	LOCATION
dialjournallitcrit17chicrich.tsv	D.C. Boston	LOCATION
dialjournallitcrit16chicrich.tsv	D.C.L. New York	LOCATION
dialjournallitcrit15chicrich.tsv	D.D.	LOCATION
dialjournallitcrit15chicrich.tsv	D.D. Boston	LOCATION
dialjournallitcrit15chicrich.tsv	D.D. New York	LOCATION
dialjournallitcrit19chicrich.tsv	D'artagnan	LOCATION
dialjournallitcrit16chicrich.tsv	Da	LOCATION
dialjournallitcrit17chicrich.tsv	Dahomey	LOCATION
dialjournallitcrit18chicrich.tsv	Dakiki	LOCATION
dialjournallitcrit17chicrich.tsv	Dakota	LOCATION
dialjournallitcrit15chicrich.tsv	Dakotas	LOCATION
dialjournallitcrit17chicrich.tsv	Dallas	LOCATION
dialjournallitcrit15chicrich.tsv	Dalmatia	LOCATION
dialjournallitcrit16chicrich.tsv	Dalton	LOCATION
dialjournallitcrit16chicrich.tsv	Damascus	LOCATION
dialjournallitcrit19chicrich.tsv	Damour	LOCATION
dialjournallitcrit16chicrich.tsv	Dana	LOCATION
dialjournallitcrit15chicrich.tsv	Dante	LOCATION
dialjournallitcrit18chicrich.tsv	Danton	LOCATION
dialjournallitcrit16chicrich.tsv	Danube	LOCATION
dialjournallitcrit16chicrich.tsv	Danvers	LOCATION
dialjournallitcrit19chicrich.tsv	Danville	LOCATION
dialjournallitcrit15chicrich.tsv	Danzig	LOCATION
dialjournallitcrit19chicrich.tsv	Dard	LOCATION
dialjournallitcrit19chicrich.tsv	Darfur	LOCATION
dialjournallitcrit15chicrich.tsv	Dartmouth	LOCATION
dialjournallitcrit15chicrich.tsv	Darwin	LOCATION
dialjournallitcrit17chicrich.tsv	Daudet	LOCATION
dialjournallitcrit16chicrich.tsv	Davenport	LOCATION
dialjournallitcrit17chicrich.tsv	Davos	LOCATION
dialjournallitcrit16chicrich.tsv	Deanery	LOCATION
dialjournallitcrit15chicrich.tsv	Dearborn	LOCATION
dialjournallitcrit15chicrich.tsv	Dearborn St.	LOCATION
dialjournallitcrit17chicrich.tsv	Decatur	LOCATION
dialjournallitcrit18chicrich.tsv	Decem	LOCATION
dialjournallitcrit19chicrich.tsv	Deerfield	LOCATION
dialjournallitcrit19chicrich.tsv	Defoe	LOCATION
